2026-02-12 23:09:56 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: BTCUSD.x | mt5_position_id=496678c5-e4ba-472e-86fe-95915510a830
2026-02-12 23:09:56 | WARNING  | src.portfolio.portfolio_engine | Reconciliation found discrepancies, attempting auto-correction | count=4
2026-02-12 23:09:56 | WARNING  | __main__ | Portfolio reconciliation found discrepancies | count=4
2026-02-12 23:09:58 | INFO     | src.state.state_manager | State saved successfully | positions=6 | orders=8 | balance=4709.01 | equity=4598.25
2026-02-12 23:10:02 | INFO     | __main__ | System metrics | iteration=7800 | positions=6 | daily_pnl=0.0 | total_pnl=4.63 | kill_switch=False
2026-02-12 23:10:02 | INFO     | src.monitoring.performance_dashboard | Dashboard snapshot saved to data/metrics/dashboard_snapshot.json
2026-02-12 23:10:09 | INFO     | src.state.state_manager | State saved successfully | positions=6 | orders=8 | balance=4709.01 | equity=4601.71
2026-02-12 23:10:19 | INFO     | src.state.state_manager | State saved successfully | positions=6 | orders=8 | balance=4709.01 | equity=4598.83
2026-02-12 23:10:27 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:10:27 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: XAUUSD.x | mt5_position_id=cdb1e5d4-0867-46a9-aef1-c17272f81994
2026-02-12 23:10:27 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: XAUUSD.x | mt5_position_id=077918de-2e8a-4e95-8d43-f9dcadbe66c9
2026-02-12 23:10:27 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: BTCUSD.x | mt5_position_id=817b60eb-dd83-4c58-8f37-f2e9c2805c37
2026-02-12 23:10:27 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: BTCUSD.x | mt5_position_id=38bb86db-3660-42b2-a228-5cd20dae974d
2026-02-12 23:10:27 | WARNING  | src.portfolio.portfolio_engine | Reconciliation found discrepancies, attempting auto-correction | count=4
2026-02-12 23:10:27 | WARNING  | __main__ | Portfolio reconciliation found discrepancies | count=4
2026-02-12 23:10:30 | INFO     | src.state.state_manager | State saved successfully | positions=6 | orders=8 | balance=4709.01 | equity=4596.57
2026-02-12 23:10:41 | INFO     | src.state.state_manager | State saved successfully | positions=6 | orders=8 | balance=4709.01 | equity=4591.61
2026-02-12 23:10:51 | INFO     | src.state.state_manager | State saved successfully | positions=6 | orders=8 | balance=4709.01 | equity=4588.91
2026-02-12 23:10:58 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:10:58 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: XAUUSD.x | mt5_position_id=992cb63d-6f77-4e19-a863-75a8153b30f8
2026-02-12 23:10:58 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: XAUUSD.x | mt5_position_id=b11648a4-ff8f-4d20-8fc5-9d6511fbb1b7
2026-02-12 23:10:58 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: BTCUSD.x | mt5_position_id=3947a7f5-fd90-43a6-982a-e8b82eb25a60
2026-02-12 23:10:58 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: BTCUSD.x | mt5_position_id=1ccb0843-b5f8-40d5-a5b9-4217cb6f475c
2026-02-12 23:10:58 | WARNING  | src.portfolio.portfolio_engine | Reconciliation found discrepancies, attempting auto-correction | count=4
2026-02-12 23:10:58 | WARNING  | __main__ | Portfolio reconciliation found discrepancies | count=4
2026-02-12 23:11:02 | INFO     | src.state.state_manager | State saved successfully | positions=6 | orders=8 | balance=4709.01 | equity=4585.83
2026-02-12 23:11:07 | INFO     | __main__ | System metrics | iteration=7860 | positions=6 | daily_pnl=0.0 | total_pnl=4.63 | kill_switch=False
2026-02-12 23:11:13 | INFO     | src.state.state_manager | State saved successfully | positions=6 | orders=8 | balance=4709.01 | equity=4583.73
2026-02-12 23:11:17 | INFO     | __main__ | Received signal 2 - initiating shutdown
2026-02-12 23:11:17 | INFO     | __main__ | ============================================================
2026-02-12 23:11:17 | INFO     | __main__ | Shutting down trading system
2026-02-12 23:11:17 | INFO     | __main__ | ============================================================
2026-02-12 23:11:17 | INFO     | __main__ | Saving final state...
2026-02-12 23:11:17 | INFO     | src.state.state_manager | State saved successfully | positions=6 | orders=8 | balance=4709.01 | equity=4583.93
2026-02-12 23:11:17 | INFO     | __main__ | Closing all positions on shutdown...
2026-02-12 23:11:18 | INFO     | __main__ | Found 4 positions to close
2026-02-12 23:11:18 | INFO     | __main__ | Closed position | ticket=58149703 | symbol=XAUUSD.x | result=SUCCESS
2026-02-12 23:11:19 | INFO     | __main__ | Closed position | ticket=58149704 | symbol=XAUUSD.x | result=SUCCESS
2026-02-12 23:11:19 | INFO     | __main__ | Closed position | ticket=58189455 | symbol=BTCUSD.x | result=SUCCESS
2026-02-12 23:11:20 | INFO     | __main__ | Closed position | ticket=58189456 | symbol=BTCUSD.x | result=SUCCESS
2026-02-12 23:11:20 | INFO     | __main__ | Disconnecting from MT5...
2026-02-12 23:11:20 | INFO     | __main__ | ============================================================
2026-02-12 23:11:20 | INFO     | __main__ | ✓ Shutdown complete
2026-02-12 23:11:20 | INFO     | __main__ | ============================================================
2026-02-12 23:11:56 | INFO     | __main__ | ============================================================
2026-02-12 23:11:56 | INFO     | __main__ | Initializing Trading System
2026-02-12 23:11:56 | INFO     | __main__ | ============================================================
2026-02-12 23:11:56 | INFO     | __main__ | 1. Connecting to MT5...
2026-02-12 23:11:56 | INFO     | __main__ | ✓ Connected to MT5
2026-02-12 23:11:56 | INFO     | __main__ | 2. Loading symbols...
2026-02-12 23:11:56 | INFO     | __main__ | ✓ Loaded 2 symbols
2026-02-12 23:11:56 | INFO     | __main__ | 3. Initializing data engine...
2026-02-12 23:11:56 | INFO     | __main__ | ✓ Data engine ready
2026-02-12 23:11:56 | INFO     | __main__ | 4. Initializing risk engine...
2026-02-12 23:11:56 | INFO     | __main__ | ✓ Risk engine ready
2026-02-12 23:11:56 | INFO     | __main__ | 5. Initializing execution engine...
2026-02-12 23:11:56 | INFO     | __main__ | ✓ Execution engine ready
2026-02-12 23:11:56 | INFO     | __main__ | 6. Initializing trade journal...
2026-02-12 23:11:56 | INFO     | __main__ | ✓ Trade journal ready
2026-02-12 23:11:56 | INFO     | __main__ | 7. Initializing portfolio engine...
2026-02-12 23:11:56 | INFO     | __main__ | ✓ Portfolio engine ready
2026-02-12 23:11:56 | INFO     | __main__ | 8. Initializing state manager...
2026-02-12 23:11:56 | INFO     | __main__ | ✓ State manager ready (env: live)
2026-02-12 23:11:56 | INFO     | __main__ | 7b. Initializing metrics tracker...
2026-02-12 23:11:56 | INFO     | __main__ | ✓ Metrics tracker ready
2026-02-12 23:11:56 | INFO     | __main__ | 7c. Initializing dashboard...
2026-02-12 23:11:56 | INFO     | __main__ | ✓ Dashboard ready
2026-02-12 23:11:56 | INFO     | __main__ | 8. Initializing strategies...
2026-02-12 23:11:56 | INFO     | __main__ | ✓ Strategies ready
2026-02-12 23:11:56 | INFO     | __main__ | 9. Checking for previous state...
2026-02-12 23:11:57 | INFO     | src.state.state_manager | Starting crash recovery
2026-02-12 23:11:57 | INFO     | src.state.state_manager | State loaded successfully | positions=6 | orders=8 | timestamp=2026-02-12T17:41:17.933942+00:00
2026-02-12 23:11:57 | WARNING  | src.state.state_manager | Position reconciliation found discrepancies | count=6 | discrepancies=[{'type': 'phantom_position', 'symbol': 'XAUUSD.x', 'quantity': 0.01}, {'type': 'phantom_position', 'symbol': 'XAUUSD.x', 'quantity': 0.01}, {'type': 'phantom_position', 'symbol': 'BTCUSD.x', 'quantity': 0.02}, {'type': 'phantom_position', 'symbol': 'BTCUSD.x', 'quantity': 0.02}, {'type': 'phantom_position', 'symbol': 'XAUUSD.x', 'quantity': 0.01}, {'type': 'phantom_position', 'symbol': 'XAUUSD.x', 'quantity': 0.01}]
2026-02-12 23:11:57 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=8 | balance=4584.15 | equity=4584.15
2026-02-12 23:11:57 | INFO     | src.state.state_manager | Crash recovery complete | positions_reconciled=0 | orders_reconciled=8
2026-02-12 23:11:57 | INFO     | src.risk.risk_engine | Balance verification successful | reported=4584.15 | actual=4584.15
2026-02-12 23:11:57 | INFO     | __main__ | ✓ State restored
2026-02-12 23:11:57 | INFO     | __main__ | ============================================================
2026-02-12 23:11:57 | INFO     | __main__ | ✓ ALL SYSTEMS OPERATIONAL
2026-02-12 23:11:57 | INFO     | __main__ | ============================================================
2026-02-12 23:11:57 | INFO     | __main__ | Starting main trading loop...
2026-02-12 23:11:57 | INFO     | __main__ | Waiting for data: 0/10 1m bars for XAUUSD
2026-02-12 23:11:57 | INFO     | __main__ | Waiting for data: 0/10 1m bars for BTCUSD
2026-02-12 23:11:57 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:11:57 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:12:06 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:12:16 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:12:27 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:12:28 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:12:28 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:12:37 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:12:48 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:12:58 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:12:58 | INFO     | __main__ | System metrics | iteration=60 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 23:12:59 | INFO     | __main__ | Waiting for data: 1/10 1m bars for XAUUSD
2026-02-12 23:12:59 | INFO     | __main__ | Waiting for data: 1/10 1m bars for BTCUSD
2026-02-12 23:12:59 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:12:59 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:13:08 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:13:19 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:13:29 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:13:30 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:13:30 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:13:39 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:13:50 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:14:00 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:14:00 | INFO     | __main__ | System metrics | iteration=120 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 23:14:01 | INFO     | __main__ | Waiting for data: 3/10 1m bars for XAUUSD
2026-02-12 23:14:01 | INFO     | __main__ | Waiting for data: 3/10 1m bars for BTCUSD
2026-02-12 23:14:01 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:14:01 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:14:10 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:14:21 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:14:31 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:14:32 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:14:32 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:14:42 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:14:52 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:15:02 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:15:02 | INFO     | __main__ | System metrics | iteration=180 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 23:15:03 | INFO     | __main__ | Waiting for data: 4/10 1m bars for XAUUSD
2026-02-12 23:15:03 | INFO     | __main__ | Waiting for data: 4/10 1m bars for BTCUSD
2026-02-12 23:15:03 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:15:03 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:15:13 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:15:23 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:15:33 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:15:34 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:15:34 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:15:44 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:15:54 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:16:04 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:16:04 | INFO     | __main__ | System metrics | iteration=240 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 23:16:05 | INFO     | __main__ | Waiting for data: 5/10 1m bars for XAUUSD
2026-02-12 23:16:05 | INFO     | __main__ | Waiting for data: 5/10 1m bars for BTCUSD
2026-02-12 23:16:05 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:16:06 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:16:15 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:16:25 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:16:35 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:16:36 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:16:37 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:16:46 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:16:56 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:17:06 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:17:06 | INFO     | __main__ | System metrics | iteration=300 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 23:17:07 | INFO     | src.monitoring.performance_dashboard | Dashboard snapshot saved to data/metrics/dashboard_snapshot.json
2026-02-12 23:17:08 | INFO     | __main__ | Waiting for data: 6/10 1m bars for XAUUSD
2026-02-12 23:17:08 | INFO     | __main__ | Waiting for data: 6/10 1m bars for BTCUSD
2026-02-12 23:17:08 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:17:08 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:17:17 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:17:27 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:17:38 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:17:39 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:17:39 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:17:48 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:17:58 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:18:09 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:18:09 | INFO     | __main__ | System metrics | iteration=360 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 23:18:10 | INFO     | __main__ | Waiting for data: 7/10 1m bars for XAUUSD
2026-02-12 23:18:10 | INFO     | __main__ | Waiting for data: 7/10 1m bars for BTCUSD
2026-02-12 23:18:10 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:18:10 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:18:19 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:18:29 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:18:40 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:18:41 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:18:41 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:18:50 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:19:01 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:19:11 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:19:11 | INFO     | __main__ | System metrics | iteration=420 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 23:19:12 | INFO     | __main__ | Waiting for data: 8/10 1m bars for XAUUSD
2026-02-12 23:19:12 | INFO     | __main__ | Waiting for data: 8/10 1m bars for BTCUSD
2026-02-12 23:19:12 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:19:12 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:19:21 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:19:32 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:19:42 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:19:43 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:19:43 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:19:52 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:20:03 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:20:13 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:20:13 | INFO     | __main__ | System metrics | iteration=480 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 23:20:14 | INFO     | __main__ | Waiting for data: 9/10 1m bars for XAUUSD
2026-02-12 23:20:14 | INFO     | __main__ | Waiting for data: 9/10 1m bars for BTCUSD
2026-02-12 23:20:14 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:20:14 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:20:23 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:20:34 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:20:44 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:20:45 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:20:45 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:20:55 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:21:05 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:21:15 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:21:15 | INFO     | __main__ | System metrics | iteration=540 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 23:21:16 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:21:16 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:21:26 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:21:36 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:21:46 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:21:47 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:21:47 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:21:57 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:22:07 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:22:17 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:22:17 | INFO     | __main__ | System metrics | iteration=600 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 23:22:17 | INFO     | src.monitoring.performance_dashboard | Dashboard snapshot saved to data/metrics/dashboard_snapshot.json
2026-02-12 23:22:18 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:22:19 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:22:28 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:22:38 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:22:48 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:22:49 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:22:50 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:22:59 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:23:09 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:23:19 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:23:19 | INFO     | __main__ | System metrics | iteration=660 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 23:23:20 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:23:21 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:23:30 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:23:40 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:23:51 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:23:52 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:23:52 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:24:01 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:24:11 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:24:22 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:24:22 | INFO     | __main__ | System metrics | iteration=720 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 23:24:23 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:24:23 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:24:32 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:24:42 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:24:53 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:24:54 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:24:54 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:25:03 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:25:14 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:25:24 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:25:24 | INFO     | __main__ | System metrics | iteration=780 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 23:25:25 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 23:25:25 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 23:25:34 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
2026-02-12 23:25:45 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4584.15 | equity=4584.15
